RegionID,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08
51518,Concord,CA,San Francisco,Contra Costa,227,327700,327200,326400,326000,326500,326600,324600,321400,319900,318400,316100,314800,312900,309700,307400,303500,298700,295300,292300,288900,286900,285900,285800,283800,281000,282100,285800,288400,290100,291600,293900,297700,301500,305500,309400,313300,318400,324500,332700,344200,357200,369200,380300,390000,397700,404200,411000,418300,422400,423100,423600,425700,427700,430500,433600,435800,437000,439500,442700,444700,445700,448200,453200,460100,465500,468000,471000,475500,480000,484300,489100,493500,496700,497700,497000,496500,498000,500600,504300,508000
34520,Vallejo,CA,Vallejo,Solano,236,182600,179700,177600,176600,176500,176000,175400,174800,175100,175600,175400,173400,169900,166400,164800,164300,164100,162900,160600,159400,158600,156600,154600,152900,151100,149900,149600,149100,148900,150500,154000,156500,158000,159700,162000,165100,168700,172100,174700,177500,181000,185900,191300,196800,202800,209100,215100,220000,224100,226900,230400,235000,239600,244100,248300,252700,256500,259300,261800,264800,267500,270500,273800,276300,278200,280900,283900,286000,287300,289300,292400,295600,298900,303100,307700,311800,315500,318100,320300,322500
13713,Santa Clara,CA,San Jose,Santa Clara,238,561800,570000,571400,570400,566700,563400,560600,557600,555000,554300,554500,552500,547200,540600,536300,534400,535300,537800,540400,541900,542000,541500,539500,535500,533200,535300,540500,547700,557300,568000,580200,592300,601700,611200,623800,635900,642900,647800,654800,665900,679000,688800,695900,702300,708400,713000,719000,725300,731600,738300,747600,756500,762800,768500,774100,780500,788500,797100,806400,817700,827700,840400,856100,872000,888900,906900,921900,933700,944300,953000,958500,961500,966700,977000,989700,1000100,1006400,1010900,1012600,1012600
16992,Berkeley,CA,San Francisco,Alameda,242,662600,664600,660000,659300,660900,661100,657000,649500,644500,641600,639400,632200,625500,622900,621900,618200,615700,615500,617100,618500,617100,614800,614000,616100,617000,614700,615000,620800,628000,633200,639300,649400,663600,677300,688300,695400,700400,706900,721900,742000,759300,772400,780800,780400,775100,772800,775900,781600,788600,794200,796700,798300,801100,803700,807800,815600,825000,836300,847600,857500,869200,886200,903000,915000,925200,936600,947200,959000,967700,968400,967700,972800,980200,987900,993500,993800,991600,989500,987800,986400
11865,Hemet,CA,Riverside,Riverside,243,125300,126400,127200,127700,127900,127300,126100,124800,124500,124900,125400,125500,125300,125000,125200,125200,124200,122700,121000,119500,118500,117800,117900,118800,119600,120000,120400,121000,122200,124100,126000,127000,128100,129600,131000,132100,133800,136500,139400,142200,145900,150200,154800,159700,163800,167300,170600,172800,174300,176100,178000,180100,182400,184600,186300,188100,189700,191700,193600,194700,194300,193800,194300,196400,198800,200600,202400,204800,207200,209000,210000,210300,210400,211200,212900,215100,217200,219200,221300,223200
4406,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,249,377500,380600,378900,379800,380800,380200,378500,377400,375800,373600,372200,371000,369500,367800,365800,362700,360100,358300,356500,354300,351500,348900,346900,345300,343700,342900,343900,346000,349100,353000,357300,360400,363100,366100,369800,372100,372900,375300,380700,386300,391600,397700,403600,409200,414000,417900,421000,423700,426100,428700,431700,435000,437700,439600,442100,444700,447700,450500,452400,453100,454000,456300,458800,460600,463100,466000,468700,471600,474900,479000,483700,487600,491000,494500,498200,501500,504500,506800,509100,510900
27683,Victorville,CA,Riverside,San Bernardino,254,117500,118700,118900,119800,120700,121400,122000,122200,122300,122100,121900,121400,121100,120500,120100,119700,119200,118400,117800,116900,115500,114400,114400,114600,114400,114500,115200,115700,116200,117500,119000,120100,121300,122900,124900,127200,129000,130800,133300,136600,140000,143300,146400,150300,154800,158600,161000,162700,164500,166600,168800,170900,173400,175400,176600,177600,179300,181500,183000,183700,184500,185200,186300,187600,188600,189300,190500,191500,192200,193000,194400,195400,196300,198100,200000,201200,202000,203100,205000,206900
7386,Temecula,CA,Riverside,Riverside,257,268600,273000,274600,275700,278200,280000,278800,276400,275600,276100,277100,278100,278500,278600,278200,276400,272900,268800,265800,264200,263200,262200,263100,266300,269200,270100,270900,271800,272500,274700,278800,283100,286200,288800,291700,295300,299700,304500,309600,316800,326500,337400,347200,355100,361400,367300,372200,373800,373000,373400,375200,377500,380600,383700,385700,387200,388400,389700,390200,389700,389200,389800,390800,391500,392900,395200,397700,400600,403900,405900,405600,404600,404900,406600,409200,412000,413900,415400,418100,420900
38032,Costa Mesa,CA,Los Angeles-Long Beach-Anaheim,Orange,259,518000,517400,518300,518700,516200,510400,504500,500800,499800,500900,502100,500900,498200,495000,491800,489900,489000,486600,482400,478300,475800,475700,476700,477200,477600,478000,478800,480600,483100,485100,489000,494600,499500,503900,510200,517800,525600,534000,543700,553400,562800,573400,584300,593500,601200,607600,613500,618700,623000,626500,629800,632500,634800,636300,638200,641400,644100,645500,647400,650500,652700,655100,658900,662300,665200,670800,677700,684000,689200,692200,691400,689600,689900,694100,700100,705600,709600,711800,712800,713600
41517,Vista,CA,San Diego,San Diego,262,327000,329400,328200,329100,330900,332800,334200,334800,334200,333000,331500,329400,327600,326400,324400,321000,318100,315800,313700,310100,306800,306000,307000,306500,306100,306700,308400,310100,311700,313000,315500,319600,324100,328400,332900,336800,340200,346000,354600,362700,370000,378200,386400,393300,399300,403600,405700,406700,408000,410600,413800,416400,419100,422000,424200,426300,429300,431400,432600,434400,436100,436600,437800,440600,443300,444400,444800,446300,448600,451500,455000,457500,458700,459700,460900,461900,463900,466900,470600,474000
7453,Tracy,CA,Stockton,San Joaquin,263,233100,234500,235100,236500,237500,237500,236500,235700,235800,236200,236500,236400,235500,233800,233300,232900,231300,230100,230200,230300,229900,230000,230800,231500,232000,232300,232600,232800,234300,237400,241400,245400,249100,251600,254200,256900,258600,261200,266600,274400,284100,295200,305500,316400,327800,338600,347900,354100,355900,356500,358700,361000,363500,367100,371200,372900,373800,375100,376800,377300,378100,380400,382400,383500,385700,389600,393100,395900,398600,401400,404700,407600,409600,411300,414300,418300,423000,426800,429700,431900
34543,Ventura,CA,Ventura,Ventura,264,412800,413500,414800,414800,412500,410000,409400,410600,412300,412700,412900,412200,409000,404000,401100,399600,399100,398400,394000,386000,379600,377000,378400,381500,380600,376700,375400,378200,380900,382400,384200,385900,386800,389200,392500,395100,397900,402300,407200,412600,420100,428100,434600,440800,447100,450900,453200,454400,456300,461000,465900,468400,470100,473500,477300,480500,483200,486400,489200,491700,493900,495100,495700,496700,499400,502700,505500,508400,511800,515500,518400,520100,521700,523700,525600,526000,525700,527100,530500,533700
6103,Murrieta,CA,Riverside,Riverside,265,245900,250500,252000,253000,253800,253400,252000,251600,251900,251800,251800,251600,250700,250000,250000,249700,247700,244700,242300,241000,240900,241200,242100,243400,244100,244200,244600,245100,245200,247300,251200,255300,258200,260700,262900,265200,268800,273400,278500,285200,294500,304400,313400,322100,330300,335600,338700,340500,341600,343300,345200,346100,347500,350300,352400,352900,353100,354500,356700,357600,357100,356400,356000,356700,358900,361500,363500,365800,368200,370100,370200,369400,369200,370400,372400,375000,377800,380600,383500,385900
37863,Chico,CA,Chico,Butte,267,250400,245200,241900,239400,239100,241800,245400,246000,246000,243800,237000,231500,231400,231800,230200,228500,227300,226000,224200,222800,221500,220500,220600,221700,222500,223000,223700,224500,225300,226300,227600,229100,229800,230200,231700,233500,234400,235700,238200,240700,242500,244100,246100,248500,250500,252300,254500,256900,259400,261400,262300,263500,265200,266200,266400,267000,268100,269900,271500,272200,272000,272400,273900,275100,275000,274300,274400,275100,275900,276500,277500,279300,281600,284000,286000,287600,289200,290300,291200,292100
44655,Clovis,CA,Fresno,Fresno,271,237200,234900,233300,231700,230900,230200,229300,228400,226800,224200,222100,220900,220000,219300,219800,219800,218500,216300,213400,210800,210200,210700,209900,208100,206700,206800,207900,209800,212400,214800,216400,217600,219100,221500,225300,229300,231700,232500,233300,235400,238500,241900,245300,248800,251800,254500,257300,260700,264000,266800,268800,269300,268500,268200,269300,270700,271500,272000,272400,272400,272400,272800,273300,274000,275000,276700,278500,279900,280500,281000,281800,282300,282700,284000,285600,286900,288100,289200,290500,291700
13594,Roseville,CA,Sacramento,Placer,274,281200,279200,278800,278600,278000,276300,275000,274700,273100,270100,266600,265000,265400,266200,265600,264200,261100,258600,256800,256300,255900,256300,256500,256400,255700,254400,253200,255000,259800,264200,267400,269300,271200,273900,277800,282300,286800,290200,293200,296800,302900,311200,317900,321700,325700,330000,334800,340000,344800,349400,354000,356200,355500,354600,355300,357200,358500,359400,361300,364000,365400,366900,368900,370600,372800,375500,376900,377500,379200,381700,383700,384500,384400,384800,387200,389800,391300,391600,392600,393900
53636,Norwalk,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,275,282300,285700,286200,288200,290300,291900,292800,292700,291700,291300,291500,291000,289800,289000,289100,288600,287300,286000,285000,284300,283500,281600,279500,278000,277100,276600,276600,277600,279900,282500,284600,286800,288800,290200,292500,295100,296900,299300,304100,309700,316000,322500,328400,333600,338600,342700,345700,348400,351500,355200,359200,362300,363900,365400,368500,371500,373600,376000,378100,378700,379200,380900,383700,387000,390000,392000,393300,394800,396600,398600,400700,402100,403900,407100,410400,412600,414600,416700,418400,419600
47322,Redding,CA,Redding,Shasta,276,209900,204300,202000,201300,201300,201700,201800,200500,198200,195500,193500,192500,191200,190400,189300,187000,182900,178800,175000,172800,172400,172200,171100,170200,169500,168700,168300,168300,168400,168800,170600,173500,177000,180800,184100,185700,187100,188400,188500,189000,191700,195500,198900,201500,203600,206300,209700,212600,215500,218200,219000,218800,219100,220400,222200,224400,226300,227700,228800,229400,229300,229000,229000,228900,228600,227000,223700,221100,220100,219600,219400,220300,221300,222000,224100,228300,232200,234800,236800,238300
51861,El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,277,321300,324800,324500,325500,327600,329900,330800,330300,329200,328600,328000,326900,326100,326000,325500,323900,322100,320600,318900,316600,314800,313800,313000,310900,308500,307500,308000,309600,312500,316300,319900,323000,324800,325800,328300,331300,333200,336500,342800,349200,355400,361500,366600,371400,376400,380100,383100,386700,390100,393200,397000,399700,399400,397900,399000,402000,405700,409100,411000,411600,413400,416200,418000,418300,418600,418600,418600,419600,420100,419900,421400,424000,425900,427300,429300,431800,434800,437300,438800,439500
396054,Burbank,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,279,506200,511300,512700,514300,515200,515800,515300,513900,511400,510000,509600,509800,508300,505900,503000,499100,494100,489800,485200,480400,476400,473200,470100,465900,461700,459200,458700,460300,464200,469400,475800,482700,488300,492800,498600,504500,509100,514100,521600,530200,538600,547400,556100,563400,569200,574300,579300,583800,588000,591300,595500,600300,605300,610800,617100,622800,628300,632700,636000,639200,644000,649300,654200,658100,660700,661100,661400,662500,665200,669500,674800,678800,682600,686700,691200,694800,698000,700700,703100,704400
45732,Hesperia,CA,Riverside,San Bernardino,293,124200,124300,124700,125900,126800,126700,126700,127400,127900,127300,127000,126700,126300,125400,124500,123500,122500,121600,120600,119200,118000,117400,117200,116900,116900,117700,118500,118700,119000,120200,122100,124200,125900,127900,130200,132600,134200,135900,138500,141900,145100,148700,152700,156100,159400,162300,164700,166500,168000,169800,172200,175200,178700,181500,183200,184800,186800,188600,190400,191700,192300,193700,195700,196800,198100,200100,201900,203500,205400,207200,208400,209200,210700,212500,213400,214300,215800,217600,219700,221600
14542,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,299,352300,355800,354100,354800,356200,357500,358100,358700,359000,358800,358600,358700,358600,357800,356600,353900,350800,348500,346400,343600,341200,339600,338100,335500,333000,332000,332400,333200,335200,338400,342100,344400,346000,347500,350700,353700,355500,358700,364800,371100,377100,384000,390900,397100,402000,406100,409800,413700,417700,421500,425200,429600,433600,436300,438900,442200,445800,448800,450900,452300,454200,456200,457800,458900,460300,462000,463800,465500,467600,470100,473000,473900,473800,475400,479600,483400,486000,487300,488000,488500
3975,Carlsbad,CA,San Diego,San Diego,300,573100,575200,575800,576300,576600,575100,569800,563600,559200,557400,555300,551600,548100,547900,549000,546600,541000,536600,533300,528300,524000,522400,523100,523200,523500,523500,522700,521800,523500,527600,533700,539900,545500,552300,559000,564300,569600,575900,583900,593500,603000,612600,623900,634800,642500,645100,647200,650600,655900,662400,668600,673500,678100,681300,682800,686100,689800,692500,695000,698000,699900,700700,702900,707400,711700,713900,715700,718800,724100,730300,733200,733500,734300,735100,736000,738200,741300,743300,744600,745800
41446,Vacaville,CA,Vallejo,Solano,301,257800,253400,252300,251900,252100,250400,248400,248000,249100,249600,249000,246300,241500,237000,235100,234800,234200,232600,229500,227500,226400,224700,222600,221400,220400,219200,218600,218000,218000,220700,225400,228800,231600,235400,239700,244900,250500,255800,260300,264800,269700,275600,281500,286600,291000,295200,299000,302400,306200,309500,313200,317600,323100,328700,334000,338700,342100,343600,344400,345600,347200,350100,352500,354000,355100,356000,356900,358400,360800,363700,366600,369600,372800,375800,378700,381000,382400,384000,386800,389400
